,date,ticker,close,volume,category,alpha_1,alpha_2,alpha_3,alpha_4,alpha_6,alpha_7,alpha_8,alpha_9,alpha_10,alpha_12,alpha_13,alpha_14,alpha_15,alpha_16,alpha_17,alpha_18,alpha_19,alpha_20,alpha_21,alpha_22,alpha_23,alpha_24,alpha_26,alpha_28,alpha_29,alpha_30,alpha_31,alpha_33,alpha_34,alpha_35,alpha_37,alpha_38,alpha_39,alpha_40,alpha_43,alpha_44,alpha_45,alpha_46,alpha_49,alpha_51,alpha_52,alpha_53,alpha_54,alpha_55,alpha_60,alpha_68,alpha_85,alpha_88,alpha_92,alpha_95,alpha_99,alpha_101,frs_1,frs_2,frs_3
203,2025-01-22,XLB,44.37,45382374.0,ETF,0.0,-0.5370144436452082,,-1.0,0.8962253511113474,-1.0,-0.36363636363636365,0.35999999999999943,0.5454545454545454,0.35999999999999943,-0.7727272727272727,0.3259001276768536,,-0.8636363636363636,-0.20510894064613072,-0.45454545454545453,-1.3636363636363638,-0.05409466566491359,-1.0,0.07364706556611876,-0.34499999999999886,-2.7749999999999986,0.943242218283809,-0.06097826479063225,0.9727272727272727,0.08830506261806727,2.0,0.6363636363636364,0.2727272727272727,0.0228271484375,0.9090909090909091,-0.26859504132231404,-0.6198347107438017,0.45951076135162194,0.05625,0.5664226652051162,0.1239669421492957,-1.0,0.35999999999999943,0.35999999999999943,-0.3698181818181819,42.49000000000888,-0.024070440918088166,-0.22360679775000838,-0.007575757575757569,-1.0,0.8165620500080834,,,1.0,0.0,-0.9403669724770678,0.013296720840384468,0.38366533227581684,-0.004093054612023871
204,2025-01-29,XLB,44.3,46116062.0,ETF,-0.2727272727272727,-0.956182887467513,,-1.0,0.4716986719123478,-1.0,-0.36363636363636365,0.0800000000000054,0.5454545454545454,-0.0800000000000054,-0.7272727272727273,0.3001718821260395,,-0.7727272727272727,-0.16115702479338842,-0.5454545454545454,-1.2727272727272727,-0.03155522163786626,-1.0,0.02279199506847742,0.054999999999999716,-2.7049999999999983,0.5705443307345499,-0.028029567896620713,0.7454545454545454,0.09143354566750082,2.090909090909091,0.2727272727272727,0.5454545454545454,0.0684814453125,0.6818181818181819,-0.4090909090909091,-0.6942148760330578,0.08908530021301696,0.15,0.42530785718462494,-0.024793388427062336,1.0,0.0800000000000054,0.0800000000000054,-0.09818181818181802,0.7511961722488425,-0.3402723420195753,0.661437827766146,-0.14393939393939392,-1.0,0.8065141589277804,,,1.0,0.0,0.2803738317756892,0.00011256939647452668,0.006971028924710412,-0.025212586609961073
205,2025-02-05,XLB,44.535,81463424.0,ETF,-0.2272727272727273,-0.03498557142706461,-0.3905667329424712,-0.6666666666666666,0.43291350798211836,-1.0,-0.5454545454545454,0.035000000000003695,0.8181818181818182,-0.035000000000003695,-0.7272727272727273,0.11806732035875954,,-0.6818181818181818,-0.1081893313298272,-0.18181818181818182,-1.3636363636363638,-0.018031555221637866,-1.0,0.012401614253785598,-0.18249999999999744,-2.9399999999999977,-0.5091750772173087,0.010831365543666342,1.4363636363636365,0.11026007122424072,0.2727272727272727,0.5454545454545454,1.0,0.097412109375,0.9090909090909091,-0.1983471074380165,-0.6198347107438017,0.002992707344161156,0.5249999999999999,,-0.1487603305772497,1.0,1.0,1.0,0.0730909090909085,0.7166666666666848,-0.5724574766510315,-2.943175901132253e-14,-0.015151515151515166,0.0,0.5454545454545454,1.0,,1.0,0.0,0.3003875968992129,-0.011562745741748759,-0.2293361818092869,-0.0363796538572997
206,2025-02-12,XLB,44.31,58269052.0,ETF,-0.3181818181818182,-0.12130498272977329,0.21821789023590735,-0.5555555555555556,0.17364625863663752,-1.0,-0.5454545454545454,0.3200000000000003,0.7272727272727273,0.3200000000000003,-1.0,0.14207421161179434,,-0.9090909090909091,-0.016904583020285496,-0.18181818181818182,1.1818181818181819,-0.08414725770097671,-1.0,-0.08458727790038824,0.0,-2.7150000000000034,-0.8249579113843012,0.015001670815173155,1.1727272727272728,0.08691212632011266,2.3636363636363638,0.7272727272727273,0.5454545454545454,0.11749267578125,1.0,-0.09917355371900825,-0.32231404958677684,0.0024609784235140675,0.3125,-0.394586868053236,0.024793388429827822,1.0,1.0,1.0,-0.04527272727272718,0.47239973665223606,-0.636006907936061,-0.8075728530872364,-0.12121212121212122,0.0,0.5763543890573053,0.3333333333333333,,1.0,0.0,0.4268292682926885,-0.041638743803682154,-0.503613744902996,-0.082996776320519
207,2025-02-19,XLB,44.96,34786392.0,ETF,-0.2272727272727273,0.22675356014913584,-0.08494119857293285,-0.7777777777777778,0.47745457605934877,-1.0,-0.5454545454545454,0.5349999999999966,1.0,0.5349999999999966,-1.0,0.0434049614599408,-2.0,-1.0,-0.01577761081893313,-0.2727272727272727,-1.1818181818181819,-0.006010518407212622,-1.0,0.07517145288704155,0.33500000000000085,-3.365000000000002,-0.5448623679425785,-0.08329268722563661,0.5181818181818182,0.15224508343272783,0.7272727272727273,1.0,0.5909090909090909,0.0274658203125,1.3636363636363638,-0.024793388429752063,-0.7520661157024794,0.18856252923417133,0.01875,0.6700279936262157,0.12396694214970404,0.5349999999999966,0.5349999999999966,0.5349999999999966,0.015999999999999917,0.1722222222222141,-0.5285292158390619,0.6614378277661468,-6.938893903907228e-18,0.0,0.6363636363636364,1.0,,0.0,0.0,0.050251256281409036,-0.030248832220381994,-0.286802282913237,-0.08184854262226901
208,2025-02-26,XLB,44.305,46523822.0,ETF,0.18181818181818177,-0.26114616132000845,-0.44597648774829524,-0.8888888888888888,0.3821217997952425,-1.0,-0.8181818181818182,0.020000000000003126,0.45454545454545453,-0.020000000000003126,-0.09090909090909091,0.27790676348744914,,-0.18181818181818182,-0.05634861006761833,-0.45454545454545453,1.1818181818181819,-0.2404207362885049,-1.0,-0.07925744920700675,0.0,-2.710000000000001,0.821583836257751,-0.06965885983404645,0.9,0.11949480096918941,0.0,0.5454545454545454,0.3181818181818182,0.0498046875,0.8181818181818181,-0.29752066115702475,-0.5371900826446281,0.12133823317285763,0.17500000000000002,-0.5332478682083198,-0.2727272727111721,1.0,0.020000000000003126,1.0,0.00036363636363642053,8.698966408268378,-0.09982951292146812,0.6681531047810564,-0.10606060606060608,0.0,0.9467422752242326,0.3333333333333333,,0.0,0.0,-0.3904555314533609,-0.017182807471720185,-0.160499316512728,-0.06802578693185173
209,2025-03-05,XLB,44.02,73176006.0,ETF,-0.13636363636363635,0.04012592549320036,-0.6910233190806425,-1.0,0.49805317349046146,-1.0,-0.7272727272727273,-1.1200000000000045,0.5454545454545454,1.1200000000000045,-0.09090909090909091,0.49805317349046146,-1.5,-1.0,-0.3005259203606311,-0.36363636363636365,-1.0909090909090908,-0.5785123966942148,-1.0,0.22224012549438618,0.0,-2.4250000000000043,-0.4494665749754912,-0.05513154467124346,0.8818181818181818,0.17587252637791057,1.9090909090909092,0.18181818181818182,0.45454545454545453,0.0,0.9090909090909091,-0.6611570247933884,-0.8925619834710744,0.105006239337505,0.11875,0.508277272223187,0.27272727272735814,1.0,1.0,1.0,0.07436363636363644,-0.40051173172194854,-0.8031865698479884,0.08660254037844213,-0.21969696969696972,-1.0,0.9437436769280002,0.3333333333333333,,0.0,0.0,0.7991120976692643,-0.0070545919858290285,-0.05934259389622903,-0.05829540031963047
210,2025-03-12,XLB,42.465,78854778.0,ETF,-0.13636363636363635,-0.8604897767757695,-0.6356417261637247,-0.6666666666666666,0.22257764229426397,-1.0,-0.6363636363636364,0.19999999999999574,0.8181818181818182,-0.19999999999999574,-1.0,0.14164031782362252,-1.5,-1.0,-0.02253944402704733,-0.45454545454545453,1.0909090909090908,-0.18031555221637863,1.0,-0.38465165609899804,0.0,-0.8700000000000045,-0.8708635721767988,-0.0942559822693554,1.0272727272727273,0.23468243916459486,-0.09090909090909094,0.5454545454545454,0.9090909090909091,0.32958984375,0.7272727272727273,-0.14876033057851237,-0.8925619834710744,0.05393069352123993,0.40625,-0.3298697450982387,-0.14876033057798976,1.0,1.0,1.0,0.010272727272727232,-18.05194805194713,-0.35197606124750114,-0.5352309301050499,0.0,0.0,0.5635926530412678,1.0,,1.0,-1.0,-0.5540897097625265,-0.04462886897851237,-0.25009100285048325,-0.12976985043702188
211,2025-03-19,XLB,43.6,48683200.0,ETF,0.2727272727272727,0.37335042759467574,-0.3749999999999965,-0.8888888888888888,-0.5324540300311983,-1.0,-0.45454545454545453,-0.14500000000000313,0.5454545454545454,-0.14500000000000313,-0.6818181818181818,-0.29042947092610816,,-0.7272727272727273,-0.0946656649135988,-0.2727272727272727,-1.0909090909090908,-0.09015777610818933,-1.0,0.1839940741526716,0.0,-2.0050000000000026,-0.6249999999999964,0.023382713598309974,1.3454545454545455,0.09845419838420666,-0.2727272727272727,0.7272727272727273,0.7727272727272727,0.078125,1.0909090909090908,-0.23140495867768596,-0.6942148760330578,-0.07978585787388058,0.05625,-0.8378286555653366,-0.07438016528461121,-0.14500000000000313,-0.14500000000000313,-0.14500000000000313,0.014909090909090787,-1.3744816586922113,-0.7083871917646537,0.040996003084531656,-0.13636363636363635,-1.0,0.5253208633960116,,,1.0,-1.0,0.1909722222222203,-0.0759526740119082,-0.5377083188538467,-0.14685485065263917
212,2025-03-26,XLB,43.34,49403416.0,ETF,0.40909090909090906,0.20846817513554772,,-1.0,0.26912697832823745,-1.0,-0.2727272727272727,-0.0800000000000054,0.45454545454545453,-0.0800000000000054,-0.9545454545454546,0.17126262257251473,,-0.9545454545454546,-0.21694214876033055,-0.7272727272727273,1.0909090909090908,-0.101427498121713,-1.0,0.13881910327054142,0.0,-1.7450000000000045,0.08838834764832161,-0.11504210092640078,1.5272727272727273,0.08080400789243916,2.1818181818181817,0.2727272727272727,0.7727272727272727,0.035888671875,0.6363636363636364,-0.4090909090909091,-0.4958677685950413,0.10244232169294694,0.15000000000000002,0.9232890138718903,-0.14876033057234228,-1.0,-0.0800000000000054,-0.0800000000000054,-0.021272727272727304,-0.6298292902066496,-0.44500728079500423,0.6546536707079788,-0.196969696969697,-1.0,0.9641719961987433,0.5454545454545454,,1.0,0.0,0.07430997876858551,-0.059991358599885025,-0.3763970586771201,-0.13836392609774717
213,2025-04-02,XLB,43.505,48140212.0,ETF,0.18181818181818177,-0.3519947346980224,,-1.0,0.40822458432176584,-1.0,-0.6363636363636364,-0.355000000000004,0.5454545454545454,0.355000000000004,-0.8181818181818182,0.22266795508459952,,-0.8181818181818182,-0.3640120210368144,-0.36363636363636365,-1.0909090909090908,-0.21036814425244177,-1.0,-0.13539655673157983,-0.3674999999999997,-1.9100000000000037,0.3152441624956433,-0.05035024406268565,1.0545454545454545,0.06805238532827149,2.3636363636363638,0.36363636363636365,0.5909090909090909,0.0,1.0,-0.628099173553719,-0.793388429752066,0.13065038291795456,0.35,0.06671936007707692,0.04958677686027382,-0.355000000000004,-0.355000000000004,-0.355000000000004,0.048363636363636824,-6.090507726269044,-0.8513503371214937,-0.6832783480484764,-0.12878787878787876,0.0,0.8642075458054672,0.3333333333333333,,0.0,-1.0,0.9280885064535987,-0.03585805613501025,-0.18480481945184388,-0.12575611211128024
214,2025-04-09,XLB,40.38,166529906.0,ETF,0.09090909090909094,0.08852677897456288,0.1842105263157871,-1.0,0.9368692888559993,-1.0,-0.6363636363636364,-3.2450000000000045,0.6363636363636364,-3.2450000000000045,-1.0,0.5961895474538177,,-0.7272727272727273,-0.13523666416228397,-0.36363636363636365,1.1818181818181819,-0.5409466566491361,-1.0,0.12315521979513154,0.0,-3.2450000000000045,0.25000000000000616,-0.05866168209615976,0.9454545454545454,0.2904317775035283,0.18181818181818188,0.5454545454545454,0.3181818181818182,0.0,0.9090909090909092,-0.1983471074380165,-0.9669421487603307,0.31716662896342707,0.59375,0.7480325521173301,-0.19834710743800668,1.0,1.0,1.0,0.7959999999999996,-0.31259576266708466,-0.6048836251097067,0.5232166435699407,-0.12121212121212122,0.0,0.623462575023423,0.09090909090909091,,1.0,0.0,0.9302952676284212,0.030583239630403103,0.42014124263491914,-0.005993962475879244
215,2025-04-16,XLB,40.1,74556598.0,ETF,-0.18181818181818182,-0.6303868004187867,0.29880715233359356,-1.0,0.7179534972053144,-1.0,-0.9090909090909091,0.3149999999999977,0.2727272727272727,0.3149999999999977,-0.9090909090909091,0.13053699949187536,-1.0,-0.09090909090909091,-0.3099173553719008,-0.7272727272727273,-1.1818181818181819,-0.21637866265965436,-1.0,0.16358389126824377,0.0,-2.9650000000000034,0.6063390625908348,0.08605925389161823,1.2818181818181817,0.15011671817471073,-0.18181818181818188,0.36363636363636365,0.7727272727272727,0.21148681640625,0.8181818181818181,-0.36363636363636365,-0.4297520661157025,0.08051292063898587,0.04375,0.8029145387575657,0.14876033057884566,1.0,1.0,1.0,-0.08781818181818178,-5.454545454545496,-0.31912509054299787,0.1912730139189955,-0.12121212121212119,0.0,0.718478477110882,0.18181818181818182,,1.0,0.0,-0.3884572697003352,0.06359096982910195,0.9387608113660969,0.030280426766373172
216,2025-04-23,XLB,40.74,38052850.0,ETF,0.13636363636363635,0.0824085643430312,-0.2390931656942538,-1.0,0.8573855374056645,-1.0,-0.45454545454545453,-0.05000000000000426,0.7272727272727273,-0.05000000000000426,-0.5454545454545454,0.38972069882075655,-2.0,-0.5454545454545454,-0.303343350864012,-0.45454545454545453,-1.1818181818181819,-0.037565740045078885,-1.0,-0.4961391118495313,-1.3900000000000006,-3.605000000000004,-0.6614378277661451,0.04312988741241411,1.2363636363636363,0.05287970193178932,2.1818181818181817,0.7272727272727273,0.09090909090909091,0.06982421875,1.0909090909090908,-0.3140495867768595,-0.5371900826446281,0.03469898730420163,0.34375,-0.4047094676715055,-0.07438016528876212,-1.0,-0.05000000000000426,-0.05000000000000426,-0.2286363636363637,7.596071546142703,-0.12141463534483403,0.9728800643061866,0.05303030303030305,0.0,0.47916524882933487,0.6666666666666666,0.0,0.0,-1.0,-0.3596802841918305,0.054982922537405,0.7939852028864472,0.020776547992668787
217,2025-04-30,XLB,41.945,46569946.0,ETF,0.18181818181818177,0.023264875052821574,-0.5646282160588038,-1.0,-0.2685012407785983,-1.0,-0.6363636363636364,-0.2150000000000034,0.36363636363636365,-0.2150000000000034,-0.18181818181818182,-0.2685012407785983,,-0.7272727272727273,-0.14725770097670923,-0.5454545454545454,-1.1818181818181819,-0.12622088655146504,-1.0,0.14273355307772667,-0.4025000000000034,-4.810000000000002,-0.6577935144802645,-0.0035774300674448543,0.790909090909091,0.031353438543927144,2.3636363636363638,0.18181818181818182,0.7727272727272727,0.0107421875,1.2727272727272727,-0.6611570247933884,-0.32231404958677684,-0.16324636342851054,0.05,0.7266962162993948,-0.04958677685830916,-1.0,-0.2150000000000034,-0.2150000000000034,-0.09200000000000005,-2.129854725821957,-0.8038860434724715,-0.07495316889959018,-0.12121212121212126,-1.0,0.8956491559227923,0.09090909090909091,,1.0,-1.0,0.6645301159392959,0.02527092317601709,0.4551440486140256,-0.0025468702778442646
218,2025-05-07,XLB,41.615,40317568.0,ETF,-0.09090909090909088,0.2635169768739224,0.30151134457774814,-0.2222222222222222,0.6705505055598698,-1.0,-0.36363636363636365,0.22999999999999687,1.0,0.22999999999999687,-0.9090909090909091,0.06095913686907908,,-0.9090909090909091,-0.06010518407212622,-0.18181818181818182,-1.1818181818181819,-0.018031555221637866,-1.0,0.2483499774049832,0.4750000000000014,-4.480000000000004,-0.2182178902359889,0.10113289163555024,1.1272727272727274,0.1451201355152219,0.4545454545454546,0.9090909090909091,1.0,0.08929443359375,1.6363636363636362,-0.03305785123966942,-0.4297520661157025,0.07263644629925205,0.8,0.2827301157817513,0.04958677685967568,1.0,1.0,1.0,-0.05763636363636341,2.203426165803025,-0.3149655004443697,-6.481096495249819e-15,0.03030303030303029,-1.0,0.7198470978430835,0.18181818181818182,,0.0,0.0,-0.5228136882129265,0.05815318306881179,1.1847594742400738,0.03403788850899446
219,2025-05-14,XLB,42.65,37952454.0,ETF,-0.18181818181818182,0.30688043481947924,,-0.2222222222222222,0.2567971904695057,-1.0,-0.5454545454545454,0.3950000000000031,0.6363636363636364,0.3950000000000031,-0.7272727272727273,0.09338079653436572,,-0.7272727272727273,-0.2498121712997746,-0.45454545454545453,-1.2727272727272727,-0.009015777610818933,-1.0,-0.4148666754599788,0.8856000000000037,-5.515000000000001,-0.6000991981489712,-0.1439834552091572,1.4363636363636365,0.14904244953186352,0.18181818181818166,0.6363636363636364,0.9090909090909091,0.0244140625,1.2727272727272727,-0.20661157024793386,-0.5785123966942148,0.019323377504725407,0.59375,0.7549356632843413,0.3636363636380496,1.0,0.3950000000000031,1.0,-0.03845454545454536,-0.09722434782608629,-0.5388423071591572,0.3586710748941079,-0.16666666666666669,-1.0,0.7815021795261385,0.09090909090909091,0.0,1.0,-1.0,-0.3445107946715658,0.03212283114684733,0.7100823493729594,0.009639500284499374
220,2025-05-21,XLB,42.98,38449556.0,ETF,0.045454545454545414,0.7628105793320726,,-1.0,-0.08295165459900329,-1.0,-0.8181818181818182,0.5800000000000054,0.18181818181818182,0.5800000000000054,-0.45454545454545453,-0.05278741656300209,,-0.5909090909090909,-0.2197595792637115,-0.9090909090909091,1.2727272727272727,-0.3313298271975958,-1.0,0.15760598767852035,0.23750000000000426,-5.844999999999999,-0.36262033381141534,0.03567392140201001,1.3,0.10703118290118177,-0.09090909090909094,0.18181818181818182,0.18181818181818182,0.164794921875,1.0,-0.5371900826446281,-0.6942148760330578,-0.039414267171517234,0.95,-0.12130525360768026,0.29752066115722026,0.5800000000000054,0.5800000000000054,0.5800000000000054,-0.05127272727272767,6.0774428274431065,-0.12543948878829092,0.7454993164109815,-0.1363636363636364,-1.0,0.718478477110882,0.18181818181818182,0.0,1.0,-1.0,-0.4404873477038557,0.01221504676441687,0.20867418535691598,-0.017718200520858714
221,2025-05-28,XLB,43.005,32490076.0,ETF,0.045454545454545414,0.6899201215083107,,-1.0,-0.1962018891686674,-1.0,-0.6363636363636364,0.5949999999999989,0.7272727272727273,0.5949999999999989,-0.9090909090909091,-0.03567307075793953,,-0.9090909090909091,-0.3076634109691961,-0.18181818181818182,1.2727272727272727,-0.010518407212622089,-1.0,-0.12091411273052274,-0.5499999999999972,-5.8700000000000045,-0.32871912932570757,0.028700373666462494,0.8727272727272727,0.16842713761648778,2.3636363636363633,0.8181818181818182,0.2727272727272727,0.3076171875,1.2727272727272727,-0.16115702479338842,-1.0413223140495869,-0.011433587784731686,1.0,-0.5140057546444277,0.03305785123969928,1.0,1.0,1.0,-0.019999999999999896,12.861304347826298,-0.0722027961271424,0.7839294959021874,-0.030303030303030304,0.0,0.3946079274465259,0.3333333333333333,,1.0,-1.0,-0.9221658206429746,0.01450185847277341,0.24785016183046807,-0.015260318346156633
222,2025-06-04,XLB,44.035,64281112.0,ETF,0.31818181818181823,0.38719429208437894,,-1.0,-0.5834951215642236,-1.0,-0.8181818181818182,0.16499999999999915,0.45454545454545453,-0.16499999999999915,-0.7272727272727273,-0.5304501105129305,,-0.6818181818181818,-0.4598046581517656,-0.8181818181818182,-1.2727272727272727,-0.27047332832456805,-1.0,0.01906558549057219,-0.7100000000000009,-6.899999999999999,0.48038446141528773,0.1020819524374261,0.7,0.03212262598536326,1.6363636363636362,0.2727272727272727,0.45454545454545453,0.02197265625,1.0909090909090908,-0.6694214876033059,-0.3471074380165289,-0.09041943596698204,0.10625,-0.6464293785376257,-0.29752066109407077,1.0,1.0,1.0,-0.01745454545454508,-6.543659043659272,-0.5990191913187716,-0.3620824200783119,-0.19696969696969693,0.0,0.75918007683112,0.3333333333333333,,0.0,-1.0,0.35947712418300504,0.043379410694798004,0.38150505652957045,-0.014155420145560316
223,2025-06-11,XLB,44.02,53433528.0,ETF,0.09090909090909094,-0.23968757432188684,,-1.0,0.30920377977750807,-1.0,-0.2727272727272727,0.4399999999999977,0.8181818181818182,0.4399999999999977,-0.5,0.11243773810091202,,-0.5454545454545454,-0.101427498121713,-0.36363636363636365,-1.2727272727272727,-0.003005259203606311,-1.0,0.21674433209215796,0.08500000000000085,-6.885000000000005,-0.790569415042082,0.10900173942595195,0.7,0.07414456681426386,2.0,0.9090909090909091,0.5454545454545454,0.12744140625,1.4545454545454546,-0.0743801652892562,-0.5785123966942148,0.11722775476106213,0.375,0.2257380266542827,0.06611570247946173,0.4399999999999977,0.4399999999999977,0.4399999999999977,-0.17427272727272689,2.2922480620153864,-0.29926850939897803,0.04347826086956226,0.015151515151515152,0.0,1.0,,,0.0,-1.0,-0.6238003838771474,0.04773143699147919,0.4247558251675108,-0.008853217995816814
224,2025-06-18,XLB,43.505,51166202.0,ETF,-0.18181818181818182,-0.6298520580449614,-0.0942111439531992,-0.2222222222222222,-0.05393000020063456,-1.0,-0.45454545454545453,0.125,0.8181818181818182,-0.125,-0.09090909090909091,-0.02451363645483389,-1.0,-0.09090909090909091,-0.009015777610818933,-0.09090909090909091,1.1818181818181819,-0.01577761081893313,1.0,-0.3556294296702603,0.0,-6.3700000000000045,-0.6910233190806369,-0.000880308376067694,0.9,0.14330267516137765,2.090909090909091,0.8181818181818182,0.8636363636363636,0.18798828125,1.4545454545454546,-0.04958677685950413,-0.6446280991735537,-0.030028570885830053,0.05,-0.36265037170222925,-0.13223140495492047,1.0,1.0,1.0,0.012272727272726963,1.6818181818181825,-0.14198232944420863,0.26967994498528425,-0.11363636363636365,0.0,0.49228384430455596,0.6666666666666666,,1.0,-1.0,-0.42929292929291996,0.032412011113430284,0.2556124801388675,-0.03334939206502835
225,2025-06-25,XLB,43.41,41042572.0,ETF,0.045454545454545414,0.023663643037969136,0.294174202707289,-1.0,-0.05310248159125891,-1.0,-0.45454545454545453,0.4200000000000017,0.5454545454545454,-0.4200000000000017,-0.09090909090909091,-0.03861998661182466,-2.0,-0.09090909090909091,-0.10649887302779866,-0.5454545454545454,1.2727272727272727,-0.15026296018031554,-1.0,0.09551452416189189,0.0,-6.274999999999999,-0.5144957554275192,0.013058213605602198,1.0636363636363637,0.0920079210189151,0.4545454545454546,0.5454545454545454,0.2727272727272727,0.3094482421875,1.3636363636363638,-0.2231404958677686,-0.3471074380165289,-0.0534092689258638,0.018750000000000003,-0.49542271419523526,-0.16528925616768755,1.0,1.0,1.0,0.08672727272727214,4.233333333333842,-0.1349591859397094,0.08574929257125206,-0.14393939393939392,0.0,0.28943723961807494,0.09090909090909091,,1.0,-1.0,-0.8678756476684004,0.06242833004314097,0.45579771425762927,-0.0064349690143476745
226,2025-07-02,XLB,45.715,58907346.0,ETF,0.2272727272727273,-0.8586561588721147,-0.14598007237694188,-1.0,-0.5280236058114397,-1.0,-0.5454545454545454,-0.6750000000000043,0.36363636363636365,0.6750000000000043,-0.7272727272727273,-0.4800214598285815,,-0.9090909090909091,-0.2299023290758828,-0.9090909090909091,-1.2727272727272727,-0.48685199098422244,-1.0,-0.27493199437520494,-1.7199999999999989,-8.580000000000005,-0.8846517369293748,-0.027470341507056725,0.6090909090909091,0.1475146201291877,1.6363636363636362,0.18181818181818182,0.36363636363636365,0.003662109375,0.9090909090909092,-0.7438016528925621,-0.5785123966942148,-0.28154137678205926,0.1,-0.9962389488634118,0.29752066115782705,-0.6750000000000043,-0.6750000000000043,-0.6750000000000043,-0.18654545454545388,-6.154168412232906,-0.9251115356979001,-0.907127987736596,-0.13636363636363638,0.0,0.9090909090909091,0.18181818181818182,,0.0,-1.0,0.8236347358997367,-0.028218118963936112,-0.21808699052640207,-0.09029180906266782
227,2025-07-09,XLB,45.89,48311370.0,ETF,0.40909090909090906,-0.9009189546192014,,-1.0,-0.2645651762645652,-1.0,-0.8181818181818182,-0.2749999999999986,0.7272727272727273,0.2749999999999986,-0.9090909090909091,-0.2645651762645652,,-0.7727272727272727,-0.09767092411720511,-0.7272727272727273,-1.3636363636363638,-0.12021036814425246,-1.0,0.5071589911959541,-0.332499999999996,-8.755000000000003,-0.40824829046385835,0.005200553805622105,1.1181818181818182,0.0394507560902712,-0.18181818181818188,0.18181818181818182,0.8181818181818182,0.015869140625,1.4545454545454546,-0.8264462809917354,-0.8677685950413224,-0.3367271401570088,0.1875,0.3268078563909815,0.2975206611577311,-0.2749999999999986,-0.2749999999999986,-0.2749999999999986,-0.26918181818181863,-6.584393063584219,-0.8813368373272953,-0.6405126152203481,-0.12121212121212124,0.0,0.8801177853517982,0.5454545454545454,,1.0,-1.0,0.3205791106515054,-0.04630660069316206,-0.37746131451269144,-0.10692198552479165
228,2025-07-16,XLB,44.69,65649374.0,ETF,-0.2727272727272727,-0.07434989919906113,,-1.0,0.30401824433354935,-1.0,-0.36363636363636365,-0.11999999999999744,0.8181818181818182,0.11999999999999744,-1.0,0.2211041776971268,,-1.0,-0.07231404958677685,-0.5454545454545454,1.2727272727272727,-0.045078888054094664,1.0,0.1186637653497747,0.0,-7.555,-0.21128856368212512,-0.13477854447915716,1.509090909090909,0.21901525589827553,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.2288818359375,1.4545454545454546,-0.17355371900826444,-0.6942148760330578,0.054649821072707765,0.6124999999999999,-0.6884562320487264,0.06611570248039128,1.0,1.0,1.0,0.12145454545454559,0.06369638426091218,-0.9096552912961227,-0.4054991124544453,-0.17424242424242425,0.0,0.75918007683112,0.3333333333333333,,1.0,-1.0,0.1143359718557577,0.017901117516974985,0.1347416994076269,-0.05559073646755651
229,2025-07-23,XLB,46.12,63241142.0,ETF,0.13636363636363635,0.3142857142857134,,-1.0,-0.07968394197620497,-1.0,-0.2727272727272727,0.15499999999999403,0.8181818181818182,0.15499999999999403,-0.9090909090909091,-0.02897597890043817,,-0.8181818181818182,-0.08264462809917356,-0.36363636363636365,-1.2727272727272727,-0.21637866265965436,-1.0,-0.34149613280890145,-0.6325000000000003,-8.985,-0.1118033988749835,0.13536718834286737,1.6818181818181817,0.035220241847308195,0.045454545454545414,0.9090909090909091,0.2727272727272727,0.0439453125,1.6363636363636362,-0.06611570247933884,-0.3471074380165289,0.01397558268761526,0.05625,0.2066596406447655,0.29752066118441006,1.0,1.0,1.0,-0.05974363636363606,1.842391304347868,-0.243082002625681,0.1781741612749474,-0.03787878787878789,0.0,0.49228384430455596,0.5454545454545454,,1.0,0.0,-0.07552870090636198,-0.022983694329520632,-0.16842283248347759,-0.08724519878750811
230,2025-07-30,XLB,44.425,85947008.0,ETF,-0.09090909090909088,-0.0414855334900445,,-1.0,-0.052854848428542364,-1.0,-0.6363636363636364,0.9150000000000063,1.0,0.9150000000000063,-0.9090909090909091,-0.004804986220776579,,-0.9090909090909091,-0.03831705484598046,-0.18181818181818182,1.1818181818181819,-0.013523666416228397,1.0,0.15435293738533698,0.0,-7.289999999999999,-0.4167467871686395,-0.08226776885265577,1.1090909090909091,0.23907543851357074,2.8181818181818183,1.0,0.8181818181818182,0.8203125,1.4545454545454546,-0.012396694214876032,-0.4297520661157025,0.0450889737384948,1.0,-0.4171358391084718,0.2975206611570932,0.9150000000000063,0.9150000000000063,0.9150000000000063,0.1091272727272729,3.899200277774735,-0.21764657839424809,-0.011253015860728225,0.0681818181818182,0.0,0.3887055824548372,0.3333333333333333,,1.0,-1.0,-0.7505285412262164,0.0371413737040438,0.36283323120101396,-0.014716540446304056
